id,Predicted_Like,album,artist_uri,artist,track,url,popularity,release_date,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre agg score
1HavfQFL4V8nIyWlOIzTxw,False,Virgo Fool,37eqxl8DyLd5sQN54wYJbE,Hiss Golden Messenger,Rock Holy,https://open.spotify.com/track/1HavfQFL4V8nIyWlOIzTxw,43,2018-11-02,2018,0.466,0.747,7,-8.305,0,0.0622,0.624,0.0524,0.0823,0.645,189.367,221198,4,628.0
1Hb1IJ9bBCa6wo3fRtexnJ,False,Thank You Happy Birthday,26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,Shake Me Down,https://open.spotify.com/track/1Hb1IJ9bBCa6wo3fRtexnJ,62,2011-01-10,2011,0.457,0.613,9,-5.756,1,0.0295,0.00463,0.000441,0.0711,0.132,105.11,211373,4,368.0
1ImiJ7LNgKiJKAhVMExQDm,False,Cherry Peel,5xeBMeW0YzWIXSVzAxhM8O,of Montreal,Don't Ask Me to Explain,https://open.spotify.com/track/1ImiJ7LNgKiJKAhVMExQDm,30,1997,1997,0.456,0.752,6,-6.714,1,0.0302,0.672,0.0,0.329,0.689,143.877,166040,4,531.0
1IyDxMIDxs9G4I6w26s0ZY,False,Ga Ga Ga Ga Ga (2017 Remaster),0K1q0nXQ8is36PzOKAMbNe,Spoon,Don't Make Me a Target,https://open.spotify.com/track/1IyDxMIDxs9G4I6w26s0ZY,34,2007-07-10,2007,0.485,0.584,4,-8.499,0,0.0313,0.413,0.000153,0.101,0.716,145.047,238573,4,500.0
1JnlKzzj0xwPvHqPJrXzHd,False,World Of Echo,3iJJD5v7oIFUevW4N5w5cj,Arthur Russell,Tone Bone Kone,https://open.spotify.com/track/1JnlKzzj0xwPvHqPJrXzHd,30,1986,1986,0.653,0.265,6,-17.536,1,0.0499,0.191,0.00331,0.355,0.129,121.021,64693,4,254.0
1KDPWUuA213r6M2WbWUauE,False,Wilder Mind,3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,Believe,https://open.spotify.com/track/1KDPWUuA213r6M2WbWUauE,59,2015-05-04,2015,0.359,0.621,11,-7.482,0,0.0443,0.0253,0.0586,0.223,0.422,113.699,221040,4,204.0
1L8H6AuK4TaMmolSL0N0mR,False,The Warning,37uLId6Z5ZXCx19vuruvv5,Hot Chip,Boy From School,https://open.spotify.com/track/1L8H6AuK4TaMmolSL0N0mR,57,2006-05-22,2006,0.631,0.863,8,-3.963,0,0.0297,0.161,5.85e-05,0.0846,0.497,125.994,319653,4,536.0
1LR2pHbA2MpfC6CGo0Yaxq,False,The Infamous Stringdusters,7yTltkMBvChBkA86Tz8WfW,The Infamous Stringdusters,Black Rock,https://open.spotify.com/track/1LR2pHbA2MpfC6CGo0Yaxq,16,2008-01-01,2008,0.596,0.749,9,-9.537,0,0.0312,0.632,0.959,0.092,0.933,128.01,211640,3,203.0
1QZFn6QUNHfCp8s06C91hw,False,In Your Honor,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,DOA,https://open.spotify.com/track/1QZFn6QUNHfCp8s06C91hw,57,2005-06-14,2005,0.462,0.913,2,-4.298,1,0.074,0.000189,0.00142,0.0671,0.72,145.522,252107,4,964.0
1Qdnvn4XlmZANCVy3XjrQo,False,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,Show Me How to Live,https://open.spotify.com/track/1Qdnvn4XlmZANCVy3XjrQo,70,2002-11-17,2002,0.433,0.854,9,-3.868,1,0.0483,0.000336,0.000177,0.162,0.368,89.4,277840,4,235.0
1QoPtpJPMP0Zx8oxd0eDip,False,Rhinestone Cowboy (Expanded Edition),59hLmB5DrdihCYtNeFeW1U,Glen Campbell,Country Boy (You Got Your Feet In L.A.),https://open.spotify.com/track/1QoPtpJPMP0Zx8oxd0eDip,39,1975,1975,0.644,0.736,10,-8.621,1,0.0255,0.379,0.0,0.0605,0.884,114.21,187376,4,344.0
1TDk2Jmi4dVZhm2dum3Jim,False,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,Audioslave,Cochise,https://open.spotify.com/track/1TDk2Jmi4dVZhm2dum3Jim,67,2002-11-17,2002,0.452,0.873,9,-4.867,1,0.0613,0.000519,0.0,0.0592,0.433,80.473,222027,4,235.0
1TaoGZ4EByzkxCBLngWhXm,False,World Of Echo,3iJJD5v7oIFUevW4N5w5cj,Arthur Russell,She's The Star/I Take This Time,https://open.spotify.com/track/1TaoGZ4EByzkxCBLngWhXm,27,1986,1986,0.447,0.252,7,-15.481,1,0.0471,0.468,0.000928,0.176,0.172,147.999,296707,4,254.0
1VRqTW1Uoyo4C9hMJOjIPG,False,R&B Hits,59wfkuBoNyhDMQGCljbUbA,Various Artists,Satisfy You (feat. R. Kelly),https://open.spotify.com/track/1VRqTW1Uoyo4C9hMJOjIPG,45,2005-10-04,2005,0.75,0.721,1,-5.997,1,0.188,0.531,0.0,0.122,0.623,87.254,286040,4,248.0
1WWaKsFBz1mylLvLIJwVcP,False,White Is Relic/Irrealis Mood,5xeBMeW0YzWIXSVzAxhM8O,of Montreal,"Sophie Calle Private Game/Every Person Is A Pussy, Every Pussy Is A Star!",https://open.spotify.com/track/1WWaKsFBz1mylLvLIJwVcP,27,2018-03-09,2018,0.703,0.719,6,-6.257,0,0.0277,0.024,1.35e-05,0.238,0.466,97.0,488840,4,531.0
1WaTs5OShZF8n3xgFrVYDD,False,World Of Echo,3iJJD5v7oIFUevW4N5w5cj,Arthur Russell,All-Boy All-Girl,https://open.spotify.com/track/1WaTs5OShZF8n3xgFrVYDD,24,1986,1986,0.768,0.191,5,-19.233,0,0.046,0.2,0.207,0.216,0.439,138.798,223600,4,254.0
1WtTLtofvcjQM3sXSMkDdX,False,Battle Of The Sexes (Deluxe),3ipn9JLAPI5GUEo4y4jcoi,Ludacris,How Low,https://open.spotify.com/track/1WtTLtofvcjQM3sXSMkDdX,61,2010-01-01,2010,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,201587,4,396.0
1XQ8rq3toot2xIfCYU7hEo,False,A Folk Set Apart,2iUVQjheBnvOt8vaBrxXJz,Cass McCombs,A.Y.D.,https://open.spotify.com/track/1XQ8rq3toot2xIfCYU7hEo,30,2015-12-11,2015,0.321,0.705,11,-6.945,0,0.089,0.00196,0.000224,0.0974,0.287,168.351,246467,4,589.0
1Y13csEpu3TK5gQdzGLrd8,False,Make Yourself,3YcBF2ttyueytpXtEzn1Za,Incubus,Pardon Me,https://open.spotify.com/track/1Y13csEpu3TK5gQdzGLrd8,67,1999-10-26,1999,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,223747,4,221.0
1ZlVEstPFrKs3alKIejN6I,False,Runnin' (Dying To Live),1ZwdS5xdxEREPySFridCfh,2Pac,Runnin' (Dying To Live),https://open.spotify.com/track/1ZlVEstPFrKs3alKIejN6I,58,2003-09-30,2003,0.545,0.796,10,-2.762,0,0.406,0.0467,0.000287,0.165,0.629,166.122,231987,4,340.0
1ZozJfi8u9cO2Ob8KwiwNT,False,Human Clay,43sZBwHjahUvgbx1WNIkIz,Creed,Higher,https://open.spotify.com/track/1ZozJfi8u9cO2Ob8KwiwNT,67,1999-01-01,1999,0.459,0.83,2,-6.254,1,0.0364,5.15e-05,0.00014,0.206,0.431,155.827,316733,4,336.0
1bAZV1EBTRi9t1cVg75i8t,False,"The Glow, Pt. 2",7Ht57YadlBXcFJDK3plmhO,The Microphones,I Want Wind to Blow,https://open.spotify.com/track/1bAZV1EBTRi9t1cVg75i8t,53,2001-09-11,2001,0.402,0.406,5,-15.119,1,0.0652,0.75,0.791,0.114,0.243,109.946,332880,4,306.0
1bwyWLYH4K0CdmPRADr0xQ,False,Work And Non Work,0WtTGUjbur1R1cNzBvbsMU,Broadcast,Accidentals,https://open.spotify.com/track/1bwyWLYH4K0CdmPRADr0xQ,36,1997-06-09,1997,0.155,0.462,6,-12.827,1,0.0451,0.895,0.917,0.0962,0.214,82.246,208000,4,470.0
1fBl642IhJOE5U319Gy2Go,False,Habits,0RpddSzUHfncUWNJXKOsjy,Neon Trees,Animal,https://open.spotify.com/track/1fBl642IhJOE5U319Gy2Go,70,2010-01-01,2010,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293,4,303.0
1gyee1JuFFiP476LQpRMYU,False,Wonder What's Next (Expanded Edition),56dO9zeHKuU5Gvfc2kxHNw,Chevelle,The Red,https://open.spotify.com/track/1gyee1JuFFiP476LQpRMYU,68,2002,2002,0.509,0.843,1,-3.318,0,0.0488,0.000671,0.000803,0.348,0.332,140.055,238400,3,206.0
1hLMDoAaoCTGi9MTYIU22W,False,Little Dragon,6Tyzp9KzpiZ04DABQoedps,Little Dragon,Constant Surprises,https://open.spotify.com/track/1hLMDoAaoCTGi9MTYIU22W,54,2007-08-27,2007,0.68,0.613,1,-5.959,1,0.0612,0.0319,0.236,0.073,0.623,58.099,273547,4,309.0
1hktZowOTlHG1hm7Tqk7tm,False,Stephen Malkmus,0WISkx0PwT6lYWdPqKUJY8,Stephen Malkmus,Pink India,https://open.spotify.com/track/1hktZowOTlHG1hm7Tqk7tm,31,2001-02-13,2001,0.444,0.33,7,-13.379,1,0.0358,0.273,0.643,0.113,0.246,115.308,354907,4,477.0
1jJci4qxiYcOHhQR247rEU,False,Oracular Spectacular,0SwO7SWeDHJijQ3XNS7xEE,MGMT,Kids,https://open.spotify.com/track/1jJci4qxiYcOHhQR247rEU,78,2007-12-14,2007,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,302840,4,484.0
1jyddn36UN4tVsJGtaJfem,False,Gossip In The Grain,6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,You Are the Best Thing,https://open.spotify.com/track/1jyddn36UN4tVsJGtaJfem,67,2008-10-13,2008,0.579,0.727,10,-4.872,1,0.0332,0.0304,1.99e-05,0.172,0.885,170.593,231840,4,284.0
1lhuqcxeVSoUxUBmvxovGo,False,Transient Random-Noise Bursts With Announcements (Expanded Edition),3Rj0tDHoX7C5NFq5DKIpHt,Stereolab,Analogue Rock [Original Mix],https://open.spotify.com/track/1lhuqcxeVSoUxUBmvxovGo,15,1993,1993,0.386,0.723,8,-7.711,0,0.0357,1.6e-06,0.00767,0.0752,0.367,140.844,275787,4,396.0
1ngO8bxeqcrXYzQlif1x1L,False,Black Sheep Boy (10th Anniversary Edition),5E7zSu46SqTmgKqsc0tFkY,Okkervil River,For Real,https://open.spotify.com/track/1ngO8bxeqcrXYzQlif1x1L,33,2005-04-05,2005,0.35,0.59,2,-7.076,1,0.0389,0.486,0.000778,0.107,0.457,102.336,282627,4,505.0
1nioRt8oPGNEdHAMrPhAEi,False,Building The Perfect Beast,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,Not Enough Love In The World,https://open.spotify.com/track/1nioRt8oPGNEdHAMrPhAEi,36,1984-01-01,1984,0.525,0.487,0,-12.88,1,0.0372,0.125,7.13e-06,0.127,0.713,166.073,234000,4,263.0
1of3GmTZdWf86beJzwtJeV,False,Sandbox,4oV5EVJ0XFWsJKoOvdRPvl,Guided By Voices,I Certainly Hope Not,https://open.spotify.com/track/1of3GmTZdWf86beJzwtJeV,9,1987,1987,0.426,0.716,1,-12.437,1,0.0645,0.684,0.642,0.047,0.74,133.939,121173,4,291.0
1pHP4JeQV9wDx87D6qH9hD,False,Oh No,3hozsZ9hqNq7CoBGYNlFTz,OK Go,Here It Goes Again,https://open.spotify.com/track/1pHP4JeQV9wDx87D6qH9hD,63,2005-01-01,2005,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813,4,499.0
1qJFELOwGd9ZpymmibWwq0,False,A Folk Set Apart,2iUVQjheBnvOt8vaBrxXJz,Cass McCombs,Empty Promises,https://open.spotify.com/track/1qJFELOwGd9ZpymmibWwq0,21,2015-12-11,2015,0.609,0.493,9,-7.882,1,0.0305,0.00871,0.0284,0.105,0.16,107.354,265760,4,589.0
1rSo624QuuCteNxAzsU3SV,False,A Crow Left Of The Murder...,3YcBF2ttyueytpXtEzn1Za,Incubus,Megalomaniac,https://open.spotify.com/track/1rSo624QuuCteNxAzsU3SV,55,2004-02-03,2004,0.532,0.943,7,-4.549,0,0.0512,0.0056,0.000587,0.317,0.371,140.042,294800,4,221.0
1s0Qy8SEPTR1hUAA0ikC7A,False,Before I Self-Destruct,3q7HBObVc0L8jNeTe5Gofh,50 Cent,Baby By Me (Featuring Ne-Yo),https://open.spotify.com/track/1s0Qy8SEPTR1hUAA0ikC7A,56,2009-01-01,2009,0.619,0.827,0,-4.665,0,0.0852,0.0045,0.0134,0.0283,0.354,190.031,213360,4,336.0
1sTsuZTdANkiFd7T34H3nb,False,Day & Age (Bonus Tracks),0C0XlULifJtAgn6ZNCW2eu,The Killers,Human,https://open.spotify.com/track/1sTsuZTdANkiFd7T34H3nb,73,2008-11-18,2008,0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,245373,4,203.0
1wZVSuRGdkgjeWW8UohumB,False,The Hot Rock (Remastered),4wLIbcoqmqI4WZHDiBxeCB,Sleater-Kinney,Living in Exile,https://open.spotify.com/track/1wZVSuRGdkgjeWW8UohumB,16,1999,1999,0.635,0.844,6,-2.817,0,0.029,0.0527,0.000118,0.147,0.587,81.108,151853,4,299.0
1wsRitfRRtWyEapl0q22o8,False,The Battle Of Los Angeles,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,Guerrilla Radio,https://open.spotify.com/track/1wsRitfRRtWyEapl0q22o8,69,1999-11-02,1999,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200,4,496.0
1xMPwgmLHVXkIFYL0rvGiZ,False,At Tha Movies,3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,You Can Do It,https://open.spotify.com/track/1xMPwgmLHVXkIFYL0rvGiZ,62,2007-01-01,2007,0.946,0.837,1,-5.355,0,0.164,0.00084,0.0,0.0482,0.893,99.881,259307,4,376.0
1yKu2MhpwzDXXH2tzG6xoa,False,Make Believe,3jOstUTkEu2JkjvRdBA5Gu,Weezer,Beverly Hills,https://open.spotify.com/track/1yKu2MhpwzDXXH2tzG6xoa,70,2005-05-10,2005,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,196093,4,257.0
1zZIVe9x0JhdhpuQjLTjIM,False,Pep Talks,3wWtfT7S2uVJJ3hGZlOLkZ,Judah & the Lion,pictures feat. Kacey Musgraves,https://open.spotify.com/track/1zZIVe9x0JhdhpuQjLTjIM,60,2019-08-07,2019,0.567,0.542,2,-6.64,1,0.0309,0.309,0.000342,0.0734,0.229,125.16,253869,4,221.0
2073QOEC8rBtSyTsRyaWiP,False,This Is Happening,066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,I Can Change,https://open.spotify.com/track/2073QOEC8rBtSyTsRyaWiP,59,2010-05-17,2010,0.644,0.73,1,-6.565,1,0.0287,0.00215,0.00178,0.233,0.695,116.981,352004,4,605.0
21SdpVw4FKAwnzMyFPZOmz,False,The Osbourne Family Album,56dO9zeHKuU5Gvfc2kxHNw,Various Artists,Family System,https://open.spotify.com/track/21SdpVw4FKAwnzMyFPZOmz,2,1964,1964,0.432,0.89,4,-5.617,1,0.131,0.00252,0.405,0.0988,0.0496,140.181,256667,3,206.0
230SHXjjyWkT7Zorx6hsiy,False,Life of Leisure,5juOkIIy18sFw9L30syt1Z,Washed Out,New Theory,https://open.spotify.com/track/230SHXjjyWkT7Zorx6hsiy,52,2009-09-08,2009,0.549,0.865,7,-1.827,1,0.0523,0.0505,0.189,0.147,0.355,100.511,168680,4,418.0
24khVrhasHE3DhAQiceqxI,False,New Health Rock,3HJIB8sYPyxrFGuwvKXSLR,TV On The Radio,The Wrong Way,https://open.spotify.com/track/24khVrhasHE3DhAQiceqxI,7,2004-10-12,2004,0.267,0.706,1,-8.512,1,0.0496,0.0535,0.803,0.0721,0.0943,199.77,279427,4,604.0
26uHwSHlaK5mskSMhbRod3,False,Ways Not To Lose,6FxuPrpa8phaP3Xn73emhT,The Wood Brothers,Luckiest Man,https://open.spotify.com/track/26uHwSHlaK5mskSMhbRod3,62,2006-01-01,2006,0.571,0.281,5,-10.56,1,0.0475,0.74,0.0,0.163,0.294,142.263,233667,4,411.0
275XPiNGUGoewrudpb7NEG,False,World Of Echo,3iJJD5v7oIFUevW4N5w5cj,Arthur Russell,Wax The Van,https://open.spotify.com/track/275XPiNGUGoewrudpb7NEG,24,1986,1986,0.833,0.382,11,-13.922,0,0.19,0.0227,0.0153,0.112,0.269,115.903,130760,4,254.0
2AhYkpdmBe5vqBJVtili98,False,"Folk It: New Folk, Alternative, Indie Roots Rock",37eqxl8DyLd5sQN54wYJbE,Various Artists,Passing Clouds,https://open.spotify.com/track/2AhYkpdmBe5vqBJVtili98,10,2018-06-01,2018,0.639,0.452,4,-11.939,1,0.0966,0.242,0.0611,0.12,0.469,78.999,251080,4,628.0
2CzWeyC9zlDpIOZPUUKrBW,False,The Reminder,6CWTBjOJK75cTE8Xv8u1kj,Feist,1234,https://open.spotify.com/track/2CzWeyC9zlDpIOZPUUKrBW,61,2007-01-01,2007,0.71,0.484,2,-7.415,1,0.049,0.217,3.93e-06,0.0879,0.576,109.951,183667,4,298.0
2D8y35QtQVO0qPQaKuUGM0,False,Alien Lanes,4oV5EVJ0XFWsJKoOvdRPvl,Guided By Voices,My Valuable Hunting Knife,https://open.spotify.com/track/2D8y35QtQVO0qPQaKuUGM0,33,1995-04-04,1995,0.55,0.851,10,-6.757,1,0.0325,0.947,0.815,0.226,0.926,135.825,120333,4,291.0
2EpPeEZgNg33C5a1uyZJAm,False,The Hot Rock (Remastered),4wLIbcoqmqI4WZHDiBxeCB,Sleater-Kinney,Memorize Your Lines,https://open.spotify.com/track/2EpPeEZgNg33C5a1uyZJAm,17,1999,1999,0.37,0.811,6,-5.105,1,0.0407,0.222,0.0913,0.262,0.552,161.887,191653,4,299.0
2HGe9k96VsXdLGUPKwAwSw,False,Who Will Cut Our Hair When We're Gone? (Remastered),7L5HH5QtkDe7u2hJ1FUKFo,The Unicorns,Ready to Die,https://open.spotify.com/track/2HGe9k96VsXdLGUPKwAwSw,31,2014-07-29,2014,0.591,0.539,8,-8.302,1,0.029,0.218,2.43e-05,0.384,0.419,76.306,102829,4,318.0
2JJ5h2I1S0UR4tyD0U1I7K,False,R.I.P.,4yBK75WVCQXej1p04GWqxH,Jeezy,R.I.P.,https://open.spotify.com/track/2JJ5h2I1S0UR4tyD0U1I7K,53,2013-01-01,2013,0.825,0.489,11,-9.32,1,0.263,0.0215,0.0,0.111,0.438,96.99,199973,4,496.0
2JX3zBntjrDNPmYk8NtLKR,False,A Folk Set Apart,2iUVQjheBnvOt8vaBrxXJz,Cass McCombs,Night Of The World,https://open.spotify.com/track/2JX3zBntjrDNPmYk8NtLKR,12,2015-12-11,2015,0.776,0.294,4,-14.219,0,0.0629,0.766,8.42e-05,0.105,0.331,92.902,143693,4,589.0
2MpQ5fmTk1UwnAkO6XmXIi,False,All Hands on the Bad One (Remastered),4wLIbcoqmqI4WZHDiBxeCB,Sleater-Kinney,You're No Rock n' Roll Fun,https://open.spotify.com/track/2MpQ5fmTk1UwnAkO6XmXIi,30,2000,2000,0.582,0.969,6,-3.073,1,0.0465,0.0665,0.000227,0.221,0.74,141.974,157720,4,299.0
2O2mr2gzBRtKGRiswqRyiN,False,Title Of Record,01WjpKiWVNurV5hjIadB8C,Filter,Take a Picture,https://open.spotify.com/track/2O2mr2gzBRtKGRiswqRyiN,63,1999-08-24,1999,0.541,0.775,2,-8.041,1,0.0297,0.00151,0.000222,0.178,0.271,98.992,363800,4,488.0
2Pdo1VvYDB9FqeuNx8D1FW,False,The Con,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,Back in Your Head,https://open.spotify.com/track/2Pdo1VvYDB9FqeuNx8D1FW,50,2007-07-24,2007,0.752,0.799,5,-7.455,1,0.0284,0.0357,0.0366,0.0872,0.817,141.447,180533,4,333.0
2QN3pPQYoKsh5dIgEVnsYG,False,The Back Room,6e9wIFWhBPHLE9bXK8gtBI,Editors,Munich,https://open.spotify.com/track/2QN3pPQYoKsh5dIgEVnsYG,23,2005,2005,0.175,0.875,7,-4.383,0,0.0527,0.000551,0.0347,0.324,0.394,149.366,226427,4,275.0
2UNeGt395f5rDTWynygFBn,False,Devil Between My Toes,4oV5EVJ0XFWsJKoOvdRPvl,Guided By Voices,Crux,https://open.spotify.com/track/2UNeGt395f5rDTWynygFBn,10,1987,1987,0.501,0.925,9,-12.631,1,0.0552,0.88,0.781,0.388,0.329,89.375,144533,4,291.0
2VpbXHtCshxYHMun0CZCh5,False,Melody Day,4aEnNH9PuU1HF3TsZTru54,Caribou,Melody Day - Four Tet Remix,https://open.spotify.com/track/2VpbXHtCshxYHMun0CZCh5,45,2007-07-10,2007,0.482,0.483,1,-11.049,0,0.03,0.694,0.415,0.0924,0.145,138.058,285707,4,301.0
2W2dHy8pGPqoVzgov6RKek,False,Tha Block Is Hot,55Aa2cqylxrFIXC767Z865,Lil Wayne,Loud Pipes,https://open.spotify.com/track/2W2dHy8pGPqoVzgov6RKek,33,1999-01-01,1999,0.739,0.828,10,-5.079,0,0.219,0.211,0.0,0.0954,0.745,168.091,314440,4,288.0
2WxVHQkKYr7qUcJBVnJt2E,False,So Jealous,5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,I Know I Know I Know,https://open.spotify.com/track/2WxVHQkKYr7qUcJBVnJt2E,42,2004-09-14,2004,0.716,0.656,8,-6.075,1,0.0297,0.163,4.1e-06,0.328,0.851,117.008,224107,4,333.0
2YOwVfcUTRjNpcLny4UC4r,False,The Long Run (2013 Remaster),0ECwFtbIWEVNwjlrfc6xoL,Eagles,The Long Run - 2013 Remaster,https://open.spotify.com/track/2YOwVfcUTRjNpcLny4UC4r,56,1979,1979,0.803,0.521,0,-7.775,1,0.0276,0.139,0.00899,0.081,0.969,99.46,221234,4,560.0
2YacpExEbX9tF8IbFlFOo4,False,Deep Cuts,7eQZTqEMozBcuSubfu52i4,The Knife,Heartbeats,https://open.spotify.com/track/2YacpExEbX9tF8IbFlFOo4,53,2003-01-17,2003,0.649,0.753,8,-4.875,1,0.0319,0.0209,5.81e-05,0.105,0.46,87.99,231853,4,211.0
2a0L5f7Xr9ESaf17EIDvE8,False,Car Wheels On A Gravel Road,60ht0hWRy1yjUDfNsLuHuP,Lucinda Williams,Metal Firecracker,https://open.spotify.com/track/2a0L5f7Xr9ESaf17EIDvE8,29,2006-01-01,2006,0.585,0.656,0,-7.289,1,0.038,0.00522,0.0,0.0774,0.717,123.531,209653,4,366.0
2aIdVb8v9KTpEZnftkz2mD,False,Epiphany,3aQeKQSyrW4qWr35idm0cy,T-Pain,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),https://open.spotify.com/track/2aIdVb8v9KTpEZnftkz2mD,75,2007-06-05,2007,0.451,0.55,1,-8.137,1,0.262,0.0108,0.0,0.0737,0.594,80.001,227960,4,288.0
2b0AarwIy6Dr0oJeAhc80s,False,Get Behind Me Satan,4F84IBURUo98rz4r61KF70,The White Stripes,Blue Orchid,https://open.spotify.com/track/2b0AarwIy6Dr0oJeAhc80s,56,2005-06-07,2005,0.482,0.642,10,-8.535,0,0.325,0.0875,7.34e-06,0.31,0.6,151.323,157560,4,209.0
2bzgKuK3pVez40qUvo8sYr,False,The Long Run (2013 Remaster),0ECwFtbIWEVNwjlrfc6xoL,Eagles,Heartache Tonight - 2013 Remaster,https://open.spotify.com/track/2bzgKuK3pVez40qUvo8sYr,60,1979,1979,0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153,265678,4,560.0
2cmRpmO04TLaKPzmAzySYZ,False,This Is Happening,066X20Nz7iquqkkCW6Jxy6,LCD Soundsystem,Dance Yrself Clean,https://open.spotify.com/track/2cmRpmO04TLaKPzmAzySYZ,64,2010-05-17,2010,0.739,0.611,11,-9.829,1,0.0622,0.00557,0.725,0.04,0.794,98.004,536471,4,605.0
2dngx6srtqsxvyh7oGV8FM,False,In Ghost Colours,4EENT7N7rCBwrddM3s0vFS,Cut Copy,Lights & Music,https://open.spotify.com/track/2dngx6srtqsxvyh7oGV8FM,53,2008-01-01,2008,0.612,0.939,10,-4.206,0,0.0412,0.0763,0.119,0.749,0.543,125.981,277360,4,588.0
2h0HkReHGCQPOEDZXEMcTO,False,Sleeping With Ghosts,6RZUqkomCmb8zCRqc9eznB,Placebo,Special Needs,https://open.spotify.com/track/2h0HkReHGCQPOEDZXEMcTO,61,2003-03-24,2003,0.301,0.571,8,-10.152,0,0.0332,0.00082,0.8,0.0851,0.0412,178.084,315987,4,239.0
2iUmqdfGZcHIhS3b9E9EWq,False,Picture Show,0RpddSzUHfncUWNJXKOsjy,Neon Trees,Everybody Talks,https://open.spotify.com/track/2iUmqdfGZcHIhS3b9E9EWq,76,2012-01-01,2012,0.471,0.924,8,-3.906,1,0.0586,0.00301,0.0,0.313,0.725,154.961,177280,4,303.0
2igwFfvr1OAGX9SKDCPBwO,False,The Blueprint 3,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,Empire State Of Mind,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,78,2009-09-08,2009,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,276920,4,292.0
2jOdqw7a9uV1s256FXXR4W,False,The Science of Things (Remastered),78SHxLdtysAXgywQ4vE0Oa,Bush,The Chemicals Between Us,https://open.spotify.com/track/2jOdqw7a9uV1s256FXXR4W,49,2014-10-14,2014,0.512,0.958,7,-3.979,1,0.16,0.00317,0.0403,0.295,0.39,97.715,217493,4,896.0
2jxqu3v4AZAhUNvdAbDGet,False,The End Of The Innocence,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,New York Minute,https://open.spotify.com/track/2jxqu3v4AZAhUNvdAbDGet,56,1989-01-01,1989,0.551,0.289,8,-12.214,0,0.0262,0.334,0.0,0.0379,0.117,132.133,395400,4,263.0
2l7iDl470hxtX7FkzAA3wz,False,Nothing's Shocking,02NfyD6AlLA12crYzw5YcR,Jane's Addiction,"Ted, Just Admit It...",https://open.spotify.com/track/2l7iDl470hxtX7FkzAA3wz,38,1988-08-23,1988,0.365,0.568,2,-11.311,1,0.0468,0.0101,0.0132,0.57,0.604,74.417,442400,4,230.0
2lwwrWVKdf3LR9lbbhnr6R,False,Good News For People Who Love Bad News,1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,Float On,https://open.spotify.com/track/2lwwrWVKdf3LR9lbbhnr6R,70,2004-04-05,2004,0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467,4,437.0
2mA1ENzpH6cCSFJEVJUdsm,False,Rock Bottom Riser,2ajVJyxI4sHmTMtTA3ENko,Smog,Bowery,https://open.spotify.com/track/2mA1ENzpH6cCSFJEVJUdsm,8,2006,2006,0.701,0.278,11,-16.356,1,0.0355,0.473,0.366,0.0971,0.199,129.65,203267,4,550.0
2ox1STg6AbcEHoHWlFtFwr,False,Sixteen Stone (Remastered),78SHxLdtysAXgywQ4vE0Oa,Bush,Comedown,https://open.spotify.com/track/2ox1STg6AbcEHoHWlFtFwr,60,2014-10-14,2014,0.46,0.81,11,-5.008,0,0.0557,6.54e-05,0.000189,0.123,0.38,139.671,326667,4,224.0
